VoucherId,Number,Date,ReferenceNumber,SecondaryNumber,State,Type,FiscalYearRef,Description,Description_En,Version,Creator,CreationDate,LastModifier,LastModificationDate,DailyNumber,IssuerSystem,IsMerged,MergedIssuerSystem
394,295,2026-03-25 00:00:00,295,,1,2,1,بابت  فروش طي 548 فقره فاكتور به تاريخ1405/01/05,بابت  فروش طي 548 فقره فاكتور به تاريخ1405/01/05,1,11,2026-05-13 16:16:21,11,2026-05-13 16:16:21,14,0,False,
395,296,2026-03-26 00:00:00,296,,1,2,1,بابت  فروش طي 567 فقره فاكتور به تاريخ1405/01/06,بابت  فروش طي 567 فقره فاكتور به تاريخ1405/01/06,1,11,2026-05-13 17:09:45,11,2026-05-13 17:09:45,7,0,False,
396,297,2026-03-27 00:00:00,297,,1,2,1,بابت  فروش طي 530 فقره فاكتور به تاريخ1405/01/07,بابت  فروش طي 530 فقره فاكتور به تاريخ1405/01/07,1,11,2026-05-13 17:12:12,11,2026-05-13 17:12:12,12,0,False,
397,298,2026-03-28 00:00:00,298,,1,2,1,بابت  فروش طي 461 فقره فاكتور به تاريخ1405/01/08,بابت  فروش طي 461 فقره فاكتور به تاريخ1405/01/08,1,11,2026-05-13 18:18:44,11,2026-05-13 18:18:44,10,0,False,
399,300,2026-03-29 00:00:00,300,,1,2,1,بابت  1 فقره رسيد دريافت به تاريخ 1405/01/09,بابت  1 فقره رسيد دريافت به تاريخ 1405/01/09,1,11,2026-05-13 18:21:34,11,2026-05-13 18:21:34,8,2,False,
400,301,2026-03-28 00:00:00,301,,1,1,1,,,1,11,2026-05-13 18:28:26,11,2026-05-13 18:28:26,12,3,False,
401,302,2026-03-29 00:00:00,302,,1,2,1,بابت  فروش طي 438 فقره فاكتور به تاريخ1405/01/09,بابت  فروش طي 438 فقره فاكتور به تاريخ1405/01/09,1,11,2026-05-14 11:05:20,11,2026-05-14 11:05:20,9,0,False,
404,305,2026-03-29 00:00:00,305,,1,1,1,,,1,11,2026-05-14 11:13:01,11,2026-05-14 11:13:01,11,3,False,
405,306,2026-05-11 00:00:00,306,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 458 تاريخ 1405/02/21,بابت پرداخت طي اعلاميه پرداخت شماره 458 تاريخ 1405/02/21,1,12,2026-05-14 13:33:24,12,2026-05-14 13:33:24,1,2,False,
406,307,2026-05-11 00:00:00,307,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 464 تاريخ 1405/02/21,بابت پرداخت طي اعلاميه پرداخت شماره 464 تاريخ 1405/02/21,1,12,2026-05-14 13:39:46,12,2026-05-14 13:39:46,2,2,False,
407,308,2026-05-11 00:00:00,308,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 465 تاريخ 1405/02/21,بابت پرداخت طي اعلاميه پرداخت شماره 465 تاريخ 1405/02/21,1,12,2026-05-14 13:43:37,12,2026-05-14 13:43:37,3,2,False,
419,320,2026-05-03 00:00:00,320,,1,1,1,,,2,11,2026-05-16 11:14:14,11,2026-05-16 11:14:49,1,3,False,
421,321,2026-05-04 00:00:00,321,,1,1,1,پرداخت بابت هزينه تعهدات دفتر خانه از كارت شخصي محمد حاتمي و پرداخت بابت خريد بسته مودم دفتر از كارت شخصي مارال حلبيان فر,پرداخت بابت هزينه تعهدات دفتر خانه از كارت شخصي محمد حاتمي و پرداخت بابت خريد بسته مودم دفتر از كارت شخصي مارال حلبيان فر,5,11,2026-05-16 11:17:38,11,2026-05-16 11:23:29,2,3,False,
423,322,2026-05-10 00:00:00,322,,1,1,1,پرداخت بابت شارژ سيم كارت مودم دفتر از كارت شخصي مارال حلبيان فر,پرداخت بابت شارژ سيم كارت مودم دفتر از كارت شخصي مارال حلبيان فر,2,11,2026-05-16 11:25:04,11,2026-05-16 11:28:12,1,3,False,
424,323,2026-04-15 00:00:00,323,,1,1,1,پرداخت بابت شارژ اينترنت مودم دفتر از كارت شخصي مارال حلبيان فر,پرداخت بابت شارژ اينترنت مودم دفتر از كارت شخصي مارال حلبيان فر,2,11,2026-05-16 11:29:29,11,2026-05-16 11:29:45,7,3,False,
425,324,2026-05-10 00:00:00,324,,1,1,1,بابت خريد باطري از كارت شخصي محمد حاتمي,بابت خريد باطري از كارت شخصي محمد حاتمي,1,11,2026-05-16 11:31:54,11,2026-05-16 11:31:54,2,3,False,
428,326,2026-05-05 00:00:00,326,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 472 تاريخ 1405/02/15,بابت پرداخت طي اعلاميه پرداخت شماره 472 تاريخ 1405/02/15,1,12,2026-05-16 12:18:25,12,2026-05-16 12:18:25,3,2,False,
429,327,2026-04-21 00:00:00,327,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 473 تاريخ 1405/02/01,بابت پرداخت طي اعلاميه پرداخت شماره 473 تاريخ 1405/02/01,1,12,2026-05-16 12:21:43,12,2026-05-16 12:21:43,11,2,False,
430,328,2026-03-28 00:00:00,328,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/08,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/08,1,11,2026-05-16 12:48:55,11,2026-05-16 12:48:55,13,2,False,
431,329,2026-03-29 00:00:00,329,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/09,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/09,1,11,2026-05-16 12:49:20,11,2026-05-16 12:49:20,12,2,False,
432,330,2026-03-30 00:00:00,330,,1,2,1,بابت  3 فقره رسيد دريافت به تاريخ 1405/01/10,بابت  3 فقره رسيد دريافت به تاريخ 1405/01/10,1,11,2026-05-16 12:50:02,11,2026-05-16 12:50:02,6,2,False,
434,332,2026-05-03 00:00:00,332,,1,1,1,بابت 10 كيلو پاچه و سيزابي في 180 هزارتومان,بابت 10 كيلو پاچه و سيزابي في 180 هزارتومان,1,12,2026-05-16 13:28:21,12,2026-05-16 13:28:21,2,3,False,
439,336,2026-04-28 00:00:00,336,,1,2,1,بابت وصول چك هاي مدت دار به شماره 16 تاريخ 1405/02/08,بابت وصول چك هاي مدت دار به شماره 16 تاريخ 1405/02/08,1,11,2026-05-16 14:44:42,11,2026-05-16 14:44:42,9,2,False,
440,337,2026-05-09 00:00:00,337,,1,2,1,بابت وصول چك هاي مدت دار به شماره 17 تاريخ 1405/02/19,بابت وصول چك هاي مدت دار به شماره 17 تاريخ 1405/02/19,1,11,2026-05-16 14:49:26,11,2026-05-16 14:49:26,3,2,False,
441,338,2026-04-15 00:00:00,338,,1,2,1,بابت وصول چك هاي مدت دار به شماره 18 تاريخ 1405/01/26,بابت وصول چك هاي مدت دار به شماره 18 تاريخ 1405/01/26,1,11,2026-05-16 15:02:03,11,2026-05-16 15:02:03,8,2,False,
442,339,2026-04-28 00:00:00,339,,1,2,1,بابت وصول چك هاي مدت دار به شماره 19 تاريخ 1405/02/08,بابت وصول چك هاي مدت دار به شماره 19 تاريخ 1405/02/08,1,11,2026-05-16 15:07:31,11,2026-05-16 15:07:31,10,2,False,
443,340,2026-05-12 00:00:00,340,,1,2,1,بابت وصول چك هاي مدت دار به شماره 20 تاريخ 1405/02/22,بابت وصول چك هاي مدت دار به شماره 20 تاريخ 1405/02/22,1,11,2026-05-16 15:15:24,11,2026-05-16 15:15:24,2,2,False,
444,341,2026-05-05 00:00:00,341,,1,2,1,بابت وصول چك هاي مدت دار به شماره 21 تاريخ 1405/02/15,بابت وصول چك هاي مدت دار به شماره 21 تاريخ 1405/02/15,1,11,2026-05-16 15:15:42,11,2026-05-16 15:15:42,4,2,False,
446,342,2026-05-06 00:00:00,342,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 480 تاريخ 1405/02/16,بابت پرداخت طي اعلاميه پرداخت شماره 480 تاريخ 1405/02/16,1,11,2026-05-16 15:57:39,11,2026-05-16 15:57:39,1,2,False,
447,343,2026-05-11 00:00:00,343,,1,2,1,بابت وصول چك هاي مدت دار به شماره 22 تاريخ 1405/02/21,بابت وصول چك هاي مدت دار به شماره 22 تاريخ 1405/02/21,1,11,2026-05-16 16:11:26,11,2026-05-16 16:11:26,4,2,False,
459,353,2026-03-30 00:00:00,353,,1,2,1,بابت  فروش طي 534 فقره فاكتور به تاريخ1405/01/10,بابت  فروش طي 534 فقره فاكتور به تاريخ1405/01/10,1,11,2026-05-17 17:16:21,11,2026-05-17 17:16:21,7,0,False,
462,356,2026-03-30 00:00:00,356,,1,1,1,,,1,11,2026-05-17 17:31:01,11,2026-05-17 17:31:01,9,3,False,
466,360,2026-03-31 00:00:00,360,,1,1,1,,,2,11,2026-05-18 12:49:11,11,2026-05-18 12:51:00,8,3,False,
467,361,2026-04-01 00:00:00,361,,1,2,1,بابت  فروش طي 494 فقره فاكتور به تاريخ1405/01/12,بابت  فروش طي 494 فقره فاكتور به تاريخ1405/01/12,1,11,2026-05-18 15:42:27,11,2026-05-18 15:42:27,8,0,False,
470,364,2026-04-01 00:00:00,364,,1,1,1,,,1,11,2026-05-18 16:15:55,11,2026-05-18 16:15:55,10,3,False,
471,365,2026-03-24 00:00:00,365,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 233 تاريخ 1405/01/04,بابت پرداخت طي اعلاميه پرداخت شماره 233 تاريخ 1405/01/04,1,11,2026-05-18 16:28:31,11,2026-05-18 16:28:31,11,2,False,
472,366,2026-03-26 00:00:00,366,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 234 تاريخ 1405/01/06,بابت پرداخت طي اعلاميه پرداخت شماره 234 تاريخ 1405/01/06,1,11,2026-05-18 16:28:31,11,2026-05-18 16:28:31,8,2,False,
473,367,2026-03-28 00:00:00,367,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 99 تاريخ 1405/01/08,بابت پرداخت طي اعلاميه پرداخت شماره 99 تاريخ 1405/01/08,1,11,2026-05-18 16:28:31,11,2026-05-18 16:28:31,14,2,False,
474,368,2026-03-30 00:00:00,368,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 102 تاريخ 1405/01/10,بابت پرداخت طي اعلاميه پرداخت شماره 102 تاريخ 1405/01/10,1,11,2026-05-18 16:28:32,11,2026-05-18 16:28:32,10,2,False,
475,369,2026-04-04 00:00:00,369,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 100 تاريخ 1405/01/15,بابت پرداخت طي اعلاميه پرداخت شماره 100 تاريخ 1405/01/15,1,11,2026-05-18 16:28:32,11,2026-05-18 16:28:32,5,2,False,
476,370,2026-04-04 00:00:00,370,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 101 تاريخ 1405/01/15,بابت پرداخت طي اعلاميه پرداخت شماره 101 تاريخ 1405/01/15,1,11,2026-05-18 16:28:32,11,2026-05-18 16:28:32,6,2,False,
477,371,2026-04-07 00:00:00,371,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 111 تاريخ 1405/01/18,بابت پرداخت طي اعلاميه پرداخت شماره 111 تاريخ 1405/01/18,1,11,2026-05-18 16:28:32,11,2026-05-18 16:28:32,6,2,False,
478,372,2026-04-11 00:00:00,372,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 180 تاريخ 1405/01/22,بابت پرداخت طي اعلاميه پرداخت شماره 180 تاريخ 1405/01/22,1,11,2026-05-18 16:28:32,11,2026-05-18 16:28:32,12,2,False,
479,373,2026-04-11 00:00:00,373,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 181 تاريخ 1405/01/22,بابت پرداخت طي اعلاميه پرداخت شماره 181 تاريخ 1405/01/22,1,11,2026-05-18 16:28:33,11,2026-05-18 16:28:33,13,2,False,
480,374,2026-04-11 00:00:00,374,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 184 تاريخ 1405/01/22,بابت پرداخت طي اعلاميه پرداخت شماره 184 تاريخ 1405/01/22,1,11,2026-05-18 16:28:33,11,2026-05-18 16:28:33,14,2,False,
481,375,2026-04-12 00:00:00,375,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 173 تاريخ 1405/01/23,بابت پرداخت طي اعلاميه پرداخت شماره 173 تاريخ 1405/01/23,1,11,2026-05-18 16:28:42,11,2026-05-18 16:28:42,11,2,False,
482,376,2026-04-18 00:00:00,376,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 203 تاريخ 1405/01/29,بابت پرداخت طي اعلاميه پرداخت شماره 203 تاريخ 1405/01/29,1,11,2026-05-18 16:28:42,11,2026-05-18 16:28:42,9,2,False,
493,387,2026-05-13 00:00:00,387,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 447 تاريخ 1405/02/23,بابت پرداخت طي اعلاميه پرداخت شماره 447 تاريخ 1405/02/23,1,11,2026-05-18 16:28:44,11,2026-05-18 16:28:44,4,2,False,
496,390,2026-04-03 00:00:00,390,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/14,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/14,1,11,2026-05-19 13:45:15,11,2026-05-19 13:45:15,5,2,False,
497,391,2026-04-02 00:00:00,391,,1,1,1,,,1,11,2026-05-19 13:47:30,11,2026-05-19 13:47:30,7,3,False,
503,397,2026-04-03 00:00:00,397,,1,1,1,,,1,11,2026-05-19 15:19:53,11,2026-05-19 15:19:53,8,3,False,
508,402,2026-04-04 00:00:00,402,,1,1,1,,,2,11,2026-05-19 16:14:17,11,2026-05-19 16:17:03,10,3,False,
509,403,2026-04-05 00:00:00,403,,1,1,1,,,1,11,2026-05-19 16:45:07,11,2026-05-19 16:45:07,10,3,False,
511,405,2026-04-05 00:00:00,405,,1,2,1,بابت  1 فقره رسيد دريافت به تاريخ 1405/01/16,بابت  1 فقره رسيد دريافت به تاريخ 1405/01/16,1,11,2026-05-19 16:47:51,11,2026-05-19 16:47:51,12,2,False,
512,406,2026-04-06 00:00:00,406,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/17,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/17,1,11,2026-05-19 16:47:51,11,2026-05-19 16:47:51,4,2,False,
513,407,2026-04-05 00:00:00,407,,1,2,1,بابت  فروش طي 440 فقره فاكتور به تاريخ1405/01/16,بابت  فروش طي 440 فقره فاكتور به تاريخ1405/01/16,1,11,2026-05-19 17:23:10,11,2026-05-19 17:23:10,13,0,False,
514,408,2026-04-06 00:00:00,408,,1,2,1,بابت  فروش طي 417 فقره فاكتور به تاريخ1405/01/17,بابت  فروش طي 417 فقره فاكتور به تاريخ1405/01/17,1,11,2026-05-19 17:46:20,11,2026-05-19 17:46:20,5,0,False,
516,410,2026-04-07 00:00:00,410,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/18,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/18,1,11,2026-05-19 17:48:47,11,2026-05-19 17:48:47,7,2,False,
517,411,2026-04-06 00:00:00,411,,1,1,1,,,1,11,2026-05-19 17:49:53,11,2026-05-19 17:49:53,7,3,False,
518,412,2026-04-07 00:00:00,412,,1,2,1,بابت  فروش طي 408 فقره فاكتور به تاريخ1405/01/18,بابت  فروش طي 408 فقره فاكتور به تاريخ1405/01/18,1,11,2026-05-19 18:12:43,11,2026-05-19 18:12:43,8,0,False,
521,415,2026-04-07 00:00:00,415,,1,1,1,,,1,11,2026-05-19 18:23:54,11,2026-05-19 18:23:54,10,3,False,
525,419,2026-04-08 00:00:00,419,,1,1,1,,,1,11,2026-05-20 11:37:13,11,2026-05-20 11:37:13,10,3,False,
529,423,2026-04-09 00:00:00,423,,1,1,1,,,1,11,2026-05-20 13:03:36,11,2026-05-20 13:03:36,9,3,False,
532,426,2026-04-11 00:00:00,426,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/22,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/22,1,11,2026-05-20 16:26:05,11,2026-05-20 16:26:05,15,2,False,
533,427,2026-04-10 00:00:00,427,,1,1,1,,,1,11,2026-05-20 16:28:12,11,2026-05-20 16:28:12,8,3,False,
537,431,2026-04-11 00:00:00,431,,1,1,1,,,2,11,2026-05-20 17:10:40,11,2026-05-20 17:14:36,18,3,False,
541,435,2026-04-12 00:00:00,435,,1,1,1,,,1,11,2026-05-21 11:04:11,11,2026-05-21 11:04:11,15,3,False,
542,436,2026-04-13 00:00:00,436,,1,2,1,بابت  فروش طي 538 فقره فاكتور به تاريخ1405/01/24,بابت  فروش طي 538 فقره فاكتور به تاريخ1405/01/24,1,11,2026-05-21 11:58:51,11,2026-05-21 11:58:51,13,0,False,
545,439,2026-04-13 00:00:00,439,,1,1,1,,,1,11,2026-05-21 12:20:07,11,2026-05-21 12:20:07,15,3,False,
546,440,2026-04-14 00:00:00,440,,1,2,1,بابت  فروش طي 524 فقره فاكتور به تاريخ1405/01/25,بابت  فروش طي 524 فقره فاكتور به تاريخ1405/01/25,1,11,2026-05-21 12:50:29,11,2026-05-21 12:50:29,7,0,False,
547,441,2026-04-14 00:00:00,441,,1,1,1,,,2,11,2026-05-21 12:59:14,11,2026-05-21 13:18:08,8,3,False,
549,443,2026-04-15 00:00:00,443,,1,2,1,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/26,بابت  2 فقره رسيد دريافت به تاريخ 1405/01/26,1,11,2026-05-21 13:14:22,11,2026-05-21 13:14:22,9,2,False,
550,444,2026-04-15 00:00:00,444,,1,1,1,,,1,11,2026-05-23 11:27:38,11,2026-05-23 11:27:38,10,3,False,
551,445,2026-04-15 00:00:00,445,,1,2,1,بابت  فروش طي 526 فقره فاكتور به تاريخ1405/01/26,بابت  فروش طي 526 فقره فاكتور به تاريخ1405/01/26,1,11,2026-05-23 11:29:16,11,2026-05-23 11:29:16,11,0,False,
554,448,2026-05-13 00:00:00,448,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 523 تاريخ 1405/02/23,بابت پرداخت طي اعلاميه پرداخت شماره 523 تاريخ 1405/02/23,1,12,2026-05-23 12:06:30,12,2026-05-23 12:06:30,5,2,False,
555,449,2026-03-21 00:00:00,449,,1,2,1,بابت  فروش طي 523 فقره فاكتور به تاريخ1405/01/01,بابت  فروش طي 523 فقره فاكتور به تاريخ1405/01/01,1,11,2026-05-23 12:43:52,11,2026-05-23 12:43:52,8,0,False,
556,450,2026-05-14 00:00:00,450,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 524 تاريخ 1405/02/24,بابت پرداخت طي اعلاميه پرداخت شماره 524 تاريخ 1405/02/24,1,12,2026-05-23 13:10:40,12,2026-05-23 13:10:40,1,2,False,
557,451,2026-03-22 00:00:00,451,,1,2,1,بابت  فروش طي 612 فقره فاكتور به تاريخ1405/01/02,بابت  فروش طي 612 فقره فاكتور به تاريخ1405/01/02,1,11,2026-05-23 13:18:36,11,2026-05-23 13:18:36,10,0,False,
566,460,2026-03-24 00:00:00,460,,1,2,1,بابت  فروش طي 570 فقره فاكتور به تاريخ1405/01/04,بابت  فروش طي 570 فقره فاكتور به تاريخ1405/01/04,1,11,2026-05-23 13:48:14,11,2026-05-23 13:48:14,12,0,False,
567,461,2026-05-18 00:00:00,461,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 525 تاريخ 1405/02/28,بابت پرداخت طي اعلاميه پرداخت شماره 525 تاريخ 1405/02/28,1,12,2026-05-23 13:49:00,12,2026-05-23 13:49:00,1,2,False,
568,462,2026-03-31 00:00:00,462,,1,2,1,بابت  فروش طي 481 فقره فاكتور به تاريخ1405/01/11,بابت  فروش طي 481 فقره فاكتور به تاريخ1405/01/11,1,11,2026-05-23 13:58:33,11,2026-05-23 13:58:33,9,0,False,
571,466,2026-04-02 00:00:00,466,,1,2,1,بابت  فروش طي 486 فقره فاكتور به تاريخ1405/01/13,بابت  فروش طي 486 فقره فاكتور به تاريخ1405/01/13,1,11,2026-05-23 14:12:52,11,2026-05-23 14:12:52,9,0,False,
572,465,2026-05-13 00:00:00,465,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 526 تاريخ 1405/02/23,بابت پرداخت طي اعلاميه پرداخت شماره 526 تاريخ 1405/02/23,1,12,2026-05-23 14:12:37,12,2026-05-23 14:12:37,7,2,False,
573,467,2026-04-03 00:00:00,467,,1,2,1,بابت  فروش طي 550 فقره فاكتور به تاريخ1405/01/14,بابت  فروش طي 550 فقره فاكتور به تاريخ1405/01/14,1,11,2026-05-23 14:28:40,11,2026-05-23 14:28:40,10,0,False,
574,468,2026-04-04 00:00:00,468,,1,2,1,بابت  فروش طي 359 فقره فاكتور به تاريخ1405/01/15,بابت  فروش طي 359 فقره فاكتور به تاريخ1405/01/15,1,11,2026-05-23 15:03:41,11,2026-05-23 15:03:41,11,0,False,
575,469,2026-04-08 00:00:00,469,,1,2,1,بابت  فروش طي 437 فقره فاكتور به تاريخ1405/01/19,بابت  فروش طي 437 فقره فاكتور به تاريخ1405/01/19,1,11,2026-05-23 15:17:05,11,2026-05-23 15:17:05,11,0,False,
576,470,2026-04-09 00:00:00,470,,1,2,1,بابت  فروش طي 668 فقره فاكتور به تاريخ1405/01/20,بابت  فروش طي 668 فقره فاكتور به تاريخ1405/01/20,1,11,2026-05-23 15:26:17,11,2026-05-23 15:26:17,10,0,False,
577,471,2026-04-10 00:00:00,471,,1,2,1,بابت  فروش طي 598 فقره فاكتور به تاريخ1405/01/21,بابت  فروش طي 598 فقره فاكتور به تاريخ1405/01/21,1,11,2026-05-23 15:37:18,11,2026-05-23 15:37:18,9,0,False,
578,472,2026-04-11 00:00:00,472,,1,2,1,بابت  فروش طي 392 فقره فاكتور به تاريخ1405/01/22,بابت  فروش طي 392 فقره فاكتور به تاريخ1405/01/22,1,11,2026-05-23 15:47:17,11,2026-05-23 15:47:17,19,0,False,
579,473,2026-04-12 00:00:00,473,,1,2,1,بابت  فروش طي 423 فقره فاكتور به تاريخ1405/01/23,بابت  فروش طي 423 فقره فاكتور به تاريخ1405/01/23,1,11,2026-05-23 15:54:36,11,2026-05-23 15:54:36,16,0,False,
580,474,2026-04-16 00:00:00,474,,1,2,1,بابت  فروش طي 686 فقره فاكتور به تاريخ1405/01/27,بابت  فروش طي 686 فقره فاكتور به تاريخ1405/01/27,1,11,2026-05-23 17:19:34,11,2026-05-23 17:19:34,8,0,False,
583,477,2026-04-16 00:00:00,477,,1,1,1,,,1,11,2026-05-23 17:26:33,11,2026-05-23 17:26:33,10,3,False,
590,484,2026-04-13 00:00:00,484,,1,2,1,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/01/24,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/01/24,1,12,2026-05-23 17:46:04,12,2026-05-23 17:46:04,17,2,False,
591,485,2026-04-22 00:00:00,485,,1,2,1,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/02/02,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/02/02,1,12,2026-05-23 17:46:04,12,2026-05-23 17:46:04,11,2,False,
592,486,2026-05-16 00:00:00,486,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 527 تاريخ 1405/02/26,بابت پرداخت طي اعلاميه پرداخت شماره 527 تاريخ 1405/02/26,1,12,2026-05-23 18:06:36,12,2026-05-23 18:06:36,2,2,False,
593,487,2026-05-21 00:00:00,487,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 528 تاريخ 1405/02/31,بابت پرداخت طي اعلاميه پرداخت شماره 528 تاريخ 1405/02/31,1,12,2026-05-23 18:55:26,12,2026-05-23 18:55:26,1,2,False,
595,489,2026-05-21 00:00:00,489,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 529 تاريخ 1405/02/31,بابت پرداخت طي اعلاميه پرداخت شماره 529 تاريخ 1405/02/31,1,12,2026-05-23 19:00:41,12,2026-05-23 19:00:41,2,2,False,
596,490,2026-05-21 00:00:00,490,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 530 تاريخ 1405/02/31,بابت پرداخت طي اعلاميه پرداخت شماره 530 تاريخ 1405/02/31,1,12,2026-05-23 19:08:23,12,2026-05-23 19:08:23,3,2,False,
597,491,2026-04-17 00:00:00,491,,1,2,1,بابت  فروش طي 668 فقره فاكتور به تاريخ1405/01/28,بابت  فروش طي 668 فقره فاكتور به تاريخ1405/01/28,1,11,2026-05-24 10:46:13,11,2026-05-24 10:46:13,8,0,False,
600,494,2026-04-17 00:00:00,494,,1,1,1,,,1,11,2026-05-24 11:11:33,11,2026-05-24 11:11:33,10,3,False,
601,495,2026-04-18 00:00:00,495,,1,2,1,بابت  فروش طي 410 فقره فاكتور به تاريخ1405/01/29,بابت  فروش طي 410 فقره فاكتور به تاريخ1405/01/29,1,11,2026-05-24 11:41:51,11,2026-05-24 11:41:51,11,0,False,
602,496,2026-03-25 00:00:00,496,,1,2,1,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/01/05,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/01/05,1,12,2026-05-24 11:43:48,12,2026-05-24 11:43:48,15,2,False,
603,497,2026-04-19 00:00:00,497,,1,2,1,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/01/30,بابت  1 فقره اعلاميه پرداخت به تاريخ 1405/01/30,1,12,2026-05-24 11:43:48,12,2026-05-24 11:43:48,5,2,False,
607,501,2026-04-18 00:00:00,501,,1,1,1,,,1,11,2026-05-24 12:02:32,11,2026-05-24 12:02:32,13,3,False,
608,502,2026-04-19 00:00:00,502,,1,2,1,بابت  فروش طي 401 فقره فاكتور به تاريخ1405/01/30,بابت  فروش طي 401 فقره فاكتور به تاريخ1405/01/30,1,11,2026-05-24 12:36:12,11,2026-05-24 12:36:12,7,0,False,
611,505,2026-04-19 00:00:00,505,,1,1,1,,,1,11,2026-05-24 12:56:49,11,2026-05-24 12:56:49,9,3,False,
612,506,2026-04-20 00:00:00,506,,1,2,1,بابت  فروش طي 462 فقره فاكتور به تاريخ1405/01/31,بابت  فروش طي 462 فقره فاكتور به تاريخ1405/01/31,1,11,2026-05-24 13:37:02,11,2026-05-24 13:37:02,7,0,False,
613,507,2026-04-20 00:00:00,507,,1,1,1,,,1,11,2026-05-24 13:42:17,11,2026-05-24 13:42:17,8,3,False,
615,509,2026-04-21 00:00:00,509,,1,2,1,بابت  1 فقره رسيد دريافت به تاريخ 1405/02/01,بابت  1 فقره رسيد دريافت به تاريخ 1405/02/01,1,11,2026-05-24 13:44:48,11,2026-05-24 13:44:48,12,2,False,
616,510,2026-04-21 00:00:00,510,,1,1,1,بابت فروش 1405/01/31 به ملي فانتزي,بابت فروش 1405/01/31 به ملي فانتزي,1,11,2026-05-24 14:45:09,11,2026-05-24 14:45:09,13,3,False,
618,511,2026-03-21 00:00:00,511,,1,2,1,بابت پرداخت طي اعلاميه پرداخت شماره 265 تاريخ 1405/01/01,بابت پرداخت طي اعلاميه پرداخت شماره 265 تاريخ 1405/01/01,1,11,2026-05-24 14:53:02,11,2026-05-24 14:53:02,10,2,False,
619,512,2026-03-22 00:00:00,512,,1,2,1,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/02,بابت  3 فقره اعلاميه پرداخت به تاريخ 1405/01/02,1,11,2026-05-24 14:53:49,11,2026-05-24 14:53:49,11,2,False,
620,513,2026-03-23 00:00:00,513,,1,2,1,بابت  2 فقره اعلاميه پرداخت به تاريخ 1405/01/03,بابت  2 فقره اعلاميه پرداخت به تاريخ 1405/01/03,1,11,2026-05-24 14:54:16,11,2026-05-24 14:54:16,12,2,False,
621,514,2026-03-24 00:00:00,514,,1,2,1,بابت  11 فقره اعلاميه پرداخت به تاريخ 1405/01/04,بابت  11 فقره اعلاميه پرداخت به تاريخ 1405/01/04,1,11,2026-05-24 14:58:37,11,2026-05-24 14:58:37,13,2,False,
